x,y,z,electrode1,electrode2,class
0.003830700626829553,0.2356055279187914,0.8039779128947319,0.87265360892113,0.41384050399817174,back
0.28931118682658485,0.9098107507637693,0.6256192630294206,0.2586977060569521,0.47885811421700597,back
0.3119449710292226,0.14181602851466513,0.693845635314445,0.7147527992101115,0.9130514625590864,right
0.41619030443663896,0.7128067002958407,0.40849667503846854,0.4249868549862367,0.8253159188215881,left
0.23455144947708717,0.33204955958918425,0.2608274359113272,0.9102787498670072,0.9946552240989727,front
0.870660876548003,0.3887923174176864,0.3574581991196817,0.23560405523511685,0.21352418184955735,back
0.8075986939751894,0.456491238254062,0.5713303611203829,0.7842271756780012,0.06754159960263939,left
0.4165846213429194,0.9966418641999264,0.7559172064026393,0.7680063452572271,0.06788115690347607,left
0.9161124304268862,0.5660850554015338,0.3315692638269032,0.9811880254614214,0.9024097156761466,right
0.2835505103000422,0.23864548772580418,0.9228901952828403,0.527823280536508,0.6048432227979628,front
0.5394166587760905,0.9398415806254399,0.7441589133301825,0.9524495561546255,0.7776486021263983,front
0.9009189599281443,0.9207078162605925,0.9365203373164047,0.7027757854813081,0.059791513953368125,left
0.25286835079812364,0.8199210764319056,0.5743854430883639,0.698347071189334,0.9092358125444905,back
0.905261277743416,0.1202730011285168,0.977659472263087,0.24950981931651606,0.2053872931882047,left
0.2726790466987875,0.598525594580701,0.3262245385252156,0.5625811716322788,0.02117974815316115,right
0.33029902695283,0.6500863499923956,0.6578231091232526,0.4801180196012321,0.7290749877292461,back
0.03371550407471935,0.24952617215675044,0.24573798468579622,0.013221940344769534,0.4765300762214668,front
0.1784487488336488,0.5061541693952155,0.3202281680590534,0.15294664716275053,0.4750723040309828,right
0.15707661366501935,0.6408257413636546,0.8763362363887185,0.6229125163981315,0.3652300505711076,left
0.1565841628428153,0.26498055737941895,0.6174368612043912,0.6829403815203707,0.9218184200837639,front
0.8606599974167378,0.8784418743213788,0.7569309849227799,0.9902048776134559,0.7281503107905816,front
0.5591883784458336,0.18313713953154132,0.9748809661155685,0.2789673187437959,0.014420699998036746,right
0.15463748770268249,0.6247485649152469,0.44799131648319623,0.05438721905580457,0.2136078259874612,left
0.5976384447320883,0.9751302153351996,0.1093246180139219,0.3664639224532703,0.9621825484705884,left
0.528703578703048,0.7583414380133303,0.006199455326139636,0.4224220909334786,0.3776465047503409,front
0.1907593894113887,0.49961020309745163,0.6464237006491175,0.25073881377353624,0.11414392207475677,left
0.061955570535717874,0.6902192633694881,0.8325451574803928,0.5982895050508212,0.43977704279783514,right
0.3947153805104373,0.63431379983002,0.19661144384769136,0.460730266138748,0.1300993671523103,back
0.8853001850198219,0.3485876610320304,0.4495176273205488,0.7710448802222108,0.5440369823773964,front
0.13483471283029125,0.911002655290341,0.35951061504234205,0.043188502885535995,0.16445897905116102,left
0.43881961072121556,0.05787758942405441,0.07884943873269301,0.5251530118686398,0.9492950072424792,back
0.22858516045090527,0.3134347254975014,0.7958270965860779,0.9772341440105067,0.5991836831913977,front
0.4607169831073976,0.34419420481840624,0.6041607615609995,0.5141109932662195,0.8191714736043639,left
0.012981945371286607,0.15554452570479704,0.5506784355499185,0.2766426138312009,0.6015992081493634,back
0.8377205524066551,0.8133122790443789,0.412349674441438,0.3081965552397822,0.9515955681135508,right
0.4708402961369328,0.046608302574022265,0.5671819151327634,0.23575907534810192,0.5106989000885643,front
0.6836558542162209,0.8966322421660317,0.07017792398978129,0.1629062832125331,0.934906412243382,front
0.5599249127058066,0.06817345798619356,0.6569516935305318,0.8500179290570677,0.9395550754216275,right
0.8832835532020513,0.2211722405930293,0.6473079809729911,0.33424493182701553,0.586526617056302,left
0.5534316177534244,0.810933138899445,0.9213288853896644,0.43304446417324427,0.4175663616423664,front
0.24116270812191287,0.36561925367674963,0.07414815478285441,0.36459254188233714,0.0045108626054060075,front
0.03718927458011145,0.46088156505552225,0.9164222296988489,0.6444865072220796,0.3679931394852244,right
0.8384615054953837,0.05810535662467864,0.461711984354934,0.354348466287431,0.6902480992984231,back
0.2584149929099959,0.35810075579834333,0.9460605561977009,0.7974356741723393,0.4234574859704461,left
0.21274692718916532,0.4542482790500646,0.9380915243926214,0.9211999615203915,0.33809606478836973,right
0.4329641038444858,0.06729782296888254,0.8586657947386018,0.8940489187130469,0.23229730595391151,right
0.46332642430794124,0.7522385210354655,0.03993426654317467,0.10436185255639407,0.16992355280820226,front
0.9513229523785818,0.92312136815444,0.44025619931960613,0.42560243360646943,0.1215250161513246,right
0.14796497882036996,0.3488636263742795,0.45274064758206134,0.7009434018412003,0.8630664428398067,right
0.465221346500322,0.8775504070508306,0.6869807626249018,0.19969349512130874,0.10007646162476813,front
0.8124934344828693,0.7133248664782439,0.12901597887856842,0.8214089373097073,0.44781923327117024,left
0.2652597922130022,0.8354348552180294,0.46724579517531506,0.8822393441572354,0.882660405691902,right
0.6969789790834979,0.3067164650818217,0.060192336768390975,0.28571227386084264,0.7600755738763283,front
0.7967982483445363,0.5333656907040315,0.6778803915743319,0.7932194757700733,0.48362097714653607,left
0.36036453374300415,0.5399553447583303,0.5005704099612527,0.7154995962090709,0.29035594080985194,back
0.5823473560141428,0.522434692232617,0.6726735703384932,0.24989457003331172,0.5913819065422323,right
0.4471696156278401,0.2125587952881901,0.09429118874397635,0.6191001953493842,0.624069328750306,right
0.9227703709029392,0.692518501046763,0.03786230717119721,0.5494688599706944,0.6553269614876895,front
0.9295753870270005,0.33353197415682123,0.7497455481734909,0.9860801137654263,0.34505988515787833,front
0.08810229017032467,0.44974384019493185,0.5708076762445192,0.7524080257272897,0.08511700211619755,front
0.7548273845704885,0.2338321010237291,0.708835120817114,0.637913677549846,0.9785553226498076,front
0.32982691605988623,0.327464356866236,0.7013621779636624,0.9978552941110509,0.13615943984103673,left
0.9114148695494297,0.30726024917574746,0.5723740727765312,0.8605882326686075,0.7553705197208687,front
0.08433854830177323,0.44015056473660474,0.9339213267302408,0.9713975490517118,0.4004176846714351,left
0.855104164753874,0.5603024087226965,0.11488547208967481,0.3609010238574195,0.858960105040916,left
0.8863565323370778,0.30313687485050556,0.6336127786873531,0.6598600414786979,0.3520994526379091,back
0.7456427900587755,0.3590615815456162,0.9939033520537859,0.5385275966419489,0.3308033278723925,left
0.816817680214812,0.47796311734487107,0.6076950323503867,0.41074735239313476,0.15016794702245295,back
0.672911379559596,0.8939869548349078,0.9058816792594071,0.4702490239006182,0.009131346268046237,front
0.32207791418707676,0.3209203284651011,0.14054840303420735,0.9496424833852026,0.1994681972561182,right
0.2791980304517455,0.20751849977951264,0.4728437301836177,0.0492086189611729,0.013190236954485735,back
0.9957884347930058,0.2950033807691572,0.9490783455201129,0.2360424169224028,0.6018778560753304,right
0.28046623151659467,0.8028577384323891,0.16985495310985887,0.6344549807417376,0.8823216911153859,left
0.4166183125466598,0.2983062182213866,0.6647361390611606,0.5412774179500753,0.0023499262605085613,front
0.9601109424832627,0.3996489247051892,0.3607174769024115,0.6838334200624268,0.6129109507891012,front
0.08214555630251286,0.05449549830106504,0.9717602844575546,0.49400464678102163,0.8707217906791394,back
0.18275061106124657,0.3205514114742085,0.18006151766154987,0.5006914122890429,0.6171682146065688,front
0.42512468820056226,0.3679135289587022,0.8176845052764597,0.3137732391791589,0.21554265991580945,left
0.5745146241256588,0.8833349970061657,0.31640783467485545,0.3135691372364523,0.1961654542428537,left
0.8822600589423675,0.656780098381438,0.6721603098700811,0.09804252806352687,0.6009176453097461,front
0.9604969646058559,0.7588834037433464,0.5050556717202763,0.17955305635270447,0.8427164017222294,front
0.8934311119686509,0.059480529115392256,0.5055068062085502,0.7017904011595943,0.43729611510468214,back
0.5732144959289075,0.18305293930462607,0.11589642717456117,0.22922964109316857,0.07578170474922741,front
0.3791931832687334,0.806860811045779,0.41333105190570363,0.46866535066288406,0.008914052673407835,right
0.6349945431296761,0.35805642014776806,0.29919681782379215,0.12093134733643729,0.31003521462955874,left
0.3121606751922281,0.3067974628807614,0.14883430903333306,0.8500612590695223,0.07458849361053888,front
0.2805146347200922,0.2683770781478151,0.050153759002281695,0.4196085879312166,0.8184517074510538,left
0.2829567801972457,0.21938353290781165,0.45708689050944384,0.8721245190969507,0.0332237775499471,back
0.24828651564515047,0.8196378082348198,0.6327889679803813,0.1656784700393097,0.12665957987717502,front
0.7390262788748658,0.7979206896740599,0.9644759143939909,0.9234948791279054,0.9346120140038957,left
0.29926203459556355,0.5562828497867109,0.4195031342846488,0.2925205496819806,0.9000351133886234,back
0.9243671102967704,0.8849764154889199,0.1570555166743134,0.5535465480261883,0.6249948140139432,front
0.29046255638471186,0.020808201075248167,0.9574387387575656,0.20490887440746486,0.6846431697894138,right
0.37333486912610747,0.02603245724082881,0.8511366301886177,0.6217002108171572,0.11647760571475207,back
0.42243034945448055,0.18447862939229964,0.17402884499308413,0.28942096690420405,0.5557103473148322,right
0.568891853263587,0.16319124724729384,0.24163097842771808,0.3223738192577478,0.33440909694679677,back
0.5402721591967876,0.6462274025994994,0.10278688321881269,0.463776400335439,0.23889114030272784,left
0.8373852094604655,0.528016459772309,0.6129990145977819,0.6379131311182811,0.8149557148128418,left
0.5071906275476538,0.40480455701785456,0.15871627525262166,0.43237698340700303,0.4164168186610393,front
0.18401209573847754,0.8869847450286699,0.5599717270519932,0.6738838007371021,0.48610637622784847,right
0.9102494705952363,0.3956826957691353,0.7519294693810742,0.9653313267158775,0.10265665291475023,front
0.8908735687435182,0.4475601558203859,0.9790245616046109,0.998224640458349,0.1788215275284818,left
0.13265680868350582,0.018659886129909875,0.9260106993162287,0.3903202270505379,0.917022536527899,back
0.29973672778594374,0.22453729972925918,0.439292442369532,0.6211734799977777,0.8697385051379182,left
0.7171875093833558,0.19415086754137445,0.8538976493745566,0.4574881301641536,0.20807233169877493,front
0.10879246377261387,0.15000324444044855,0.4586777504492492,0.2425695039439304,0.7597435518651089,left
0.3578349996969369,0.07447224798458518,0.8734932622093515,0.4024228907276941,0.8219106565321811,front
0.7227380256208559,0.22057560378497287,0.516694063881827,0.7262884713750929,0.8169162313083709,right
0.33328715203341097,0.0068470509807605495,0.761884975257375,0.6992283082228903,0.39519956284853097,back
0.8379264768758538,0.4189350261897544,0.9885982794403532,0.9829819674778137,0.8988582815452195,front
0.14059458241934508,0.19148931527391655,0.03638729967607346,0.0749214438713447,0.8453214727155223,front
0.08290505741625909,0.21125564937060148,0.434024338646422,0.7329561339309056,0.3781653793205735,left
0.04744850587196148,0.7951765785548451,0.18777124442372073,0.5058456228707451,0.9462148488584642,front
0.4403072138364328,0.973509512501998,0.8427612451092175,0.97668573505616,0.7017323586850237,left
0.41955679210906816,0.7004485093480779,0.0991173727175868,0.5283769430667076,0.8179757837957907,back
0.8395669692155366,0.09474850451232242,0.14989993725680129,0.4025353130784177,0.6004642138656938,front
0.8124729244619335,0.925789842047582,0.45163803680475656,0.056003574385103616,0.66766023246977,back
0.13480150505715427,0.2185248096180955,0.5971383126520746,0.5911450581584471,0.6330344078343616,back
0.9695350516884957,0.052759747561324066,0.9280967280337618,0.9773189123271045,0.8632534568821674,right
0.042001267456885705,0.2220251411959384,0.025335185409665506,0.46681230170287835,0.5033006241220588,right
0.23812305997888839,0.22918505439121506,0.05284069142074166,0.5331518349847042,0.024586309564397446,left
0.7598165685578747,0.6256667123734975,0.2993329957047346,0.08548041914249116,0.11157300627482791,left
0.6948633508160841,0.9220497852514078,0.017144878826527488,0.5593238992281798,0.7874229695781758,left
0.37503681032619196,0.32735305652629354,0.7618264030723016,0.0646035436242991,0.6298109770896805,front
0.143188700577495,0.9699485677300611,0.10361185910769699,0.004322509631664584,0.5669664007059187,left
0.8827918854892028,0.568908397073216,0.5643455292898831,0.9166027633872632,0.827372051475778,left
0.11205964219232789,0.6986633042199599,0.19915456620467875,0.4712633471404114,0.9906462929454635,back
0.9387664496265082,0.10831634656407474,0.9084796928609902,0.9809261819000374,0.8572964432538832,back
0.9690759658790435,0.1210299728013483,0.479627843963489,0.2944505464316114,0.28598305446460415,right
0.3277796796469785,0.7219455871558301,0.616872449779331,0.8057849793853554,0.0119667922286395,front
0.09289884084949807,0.8383479181439867,0.35935039309337946,0.25484716041255306,0.2792917711868498,right
0.8638272965783562,0.21520126720646848,0.7200815409676679,0.7250781094864363,0.3680032696780786,front
0.3010159761673299,0.4966827496720644,0.808101046927627,0.9604272932678203,0.31357079863344806,front
0.904784422131365,0.803342276740156,0.20957565989889415,0.7115846017822237,0.7743270283113529,right
0.25379580214166586,0.2769119560672034,0.8282064967578153,0.376205475824298,0.18475633326300667,left
0.35213780480071477,0.6108370301948713,0.36470088615440865,0.33006833251449097,0.07019558443295648,front
0.4530423294925253,0.03955249900147939,0.056866372463157844,0.8938909885250641,0.8251676574150086,front
0.8117629123082218,0.771800741136817,0.7904511706770672,0.968160579905907,0.7007977983722957,right
0.6734270232426922,0.6155261085954145,0.2748015601467012,0.0999790779237465,0.9881680962919139,right
0.5605645531554172,0.18405086163180895,0.35836034933797134,0.8965728297590382,0.9893322078370078,right
0.3800221685098849,0.12351375039341905,0.8375064687694151,0.8926712245942431,0.5691632714081954,front
0.6614582673008974,0.48937795384779537,0.4458253973041636,0.7536252197031624,0.3169819328252267,front
0.22214803886588175,0.08251745865074245,0.2044346569701675,0.935828638024342,0.8360152567550352,right
0.2565825229488644,0.6564058524163523,0.046616346666894404,0.8315675743631689,0.6426787027348432,left
0.10203879493365464,0.9219277346032616,0.381470607648721,0.2496680449880605,0.3017360571255808,left
0.20727850219155275,0.6863737408447528,0.332293542234656,0.14840837757660452,0.8745467475364791,back
0.7095544314030705,0.10078727658329023,0.33780288576304096,0.4931695081565669,0.06583583334312615,right
0.7636243954840557,0.262673893339626,0.43991539167018134,0.9601930303318539,0.5822057537443965,front
0.0065461671087645446,0.3360186793492277,0.33509211429207164,0.7538842954926553,0.9824997258271354,front
0.7563700662278112,0.5578592220983811,0.4608186621012804,0.08317197315801927,0.09353374133782544,back
0.9172972237207654,0.9774408619519062,0.6503828452694955,0.6379183867427392,0.661512214932261,front
0.1981204955838647,0.42655644903592493,0.02285057520568523,0.6478359981076081,0.9807808034373589,front
0.3173317255372845,0.19480611255602587,0.5394992452865653,0.5871180901840827,0.11384960355283569,front
0.7142034357601954,0.3003520050653776,0.8273662001319838,0.8253074782859943,0.23360596968126313,back
0.5224393058164312,0.4656429864665351,0.263771872574575,0.7293615645880143,0.06191337996069124,right
0.5555994523621197,0.564505620681516,0.774877742533031,0.6495368790817324,0.6120289170186509,back
0.7925574610907595,0.552387750449007,0.2912224831907493,0.5128385824796008,0.25744474711615883,left
0.7070478170030559,0.7394563445999552,0.43372500749639353,0.43648051288674006,0.5296666964095496,left
0.5569469182807495,0.5808971246899035,0.9311400723747673,0.8837961689179812,0.7643130142869783,back
0.10099904066568721,0.9722541021895899,0.8183947393834037,0.9075715041831685,0.32339996906224244,back
0.6505654194922565,0.9723228793021214,0.1848985957431295,0.8709489263441027,0.49831019419942013,right
0.9946898653052578,0.5778450033070822,0.7519644663891891,0.7944907919388209,0.23940952087245437,right
0.21555881342513605,0.2956266233252186,0.8118436249047248,0.78044652423364,0.097065228719312,front
0.36578592192782755,0.6288180479762023,0.2199547297871175,0.07320025705271804,0.8420421149984187,front
0.7146419632363306,0.5676689607576404,0.402890853391634,0.024679055384856152,0.11290573800880399,right
0.091908084958638,0.5217094777947575,0.2402113598258323,0.13735641301734336,0.28139561970500526,back
0.33070794132957715,0.6732626460688451,0.15947647107264196,0.27367790716663165,0.30288166442605413,left
0.5283106758801005,0.696133749167904,0.022405288951021007,0.9539170859671303,0.3463141549922114,back
0.5694807361068009,0.827076319600735,0.9726358860113573,0.7990541955936882,0.10868475933218258,left
0.49484541138729676,0.9333460655641522,0.26006588698978417,0.5677171931192173,0.39410419164199917,left
0.546258737929834,0.1582266529266968,0.6553127257017157,0.6881565732922749,0.8402245016940945,back
0.3410861159787807,0.0779979579459178,0.8076095292884837,0.4794933994938102,0.6973750017888375,left
0.05918686619309743,0.51820797899386,0.6152790882167894,0.13379478961368718,0.956594724939516,left
0.949664697562648,0.3342323864261184,0.6563751602379723,0.287301679946224,0.8338114504928595,back
0.44153988698276114,0.6896396405692752,0.981255223342785,0.19781798677405416,0.9849577081952571,back
0.4275889885635641,0.9149223018829885,0.4213240520507401,0.03541759238479747,0.09244430486082578,right
0.3798613518924905,0.4957883863459741,0.43177804931492847,0.18528801280026386,0.5864306234856911,front
0.6916981981009349,0.17435532976976764,0.21069689596994767,0.4554377809024477,0.9784368022721922,front
0.7770842841334104,0.3452110640961479,0.9740957298524219,0.9898607415421676,0.9847011890233041,front
0.6194228200351264,0.1793000195912946,0.9994825711342522,0.5053929062689234,0.8062454612707965,right
0.12933850219222265,0.14149442052933892,0.8623279615458592,0.22201555811445717,0.9881627121075873,front
0.5767842963611506,0.5262824501903653,0.8825799618431682,0.4811563033365942,0.9181009638528874,back
0.8642009994256897,0.7970121220156774,0.22041074386065118,0.46618105864410264,0.5966033202640946,right
0.8756697552842566,0.06643076607057041,0.31840281737203424,0.06567999826384974,0.48335792616184714,front
0.10005531639613052,0.7205046352076593,0.5586861958945059,0.8148780981557869,0.41865206377849884,front
0.7732561850376076,0.017793706951075294,0.3600036673288184,0.1983402684150255,0.712307864406931,left
0.05207028625845911,0.4309997565491259,0.9538993431673016,0.7612079706227921,0.07108886692023408,left
0.7401422733292204,0.014704044009627881,0.6759717240268686,0.3972931727024579,0.5492776029040516,front
0.9928874823748266,0.36016933116636674,0.8405524486895374,0.6388922434390928,0.13258905867104642,back
0.6859885756178482,0.34798271875188624,0.9743787146523722,0.15006293647052227,0.9346192743740497,right
0.6364965860702587,0.4567184914341873,0.47100689790326233,0.4326627885602401,0.876794635308629,back
0.7487432700902126,0.37193858531684654,0.23708682117614455,0.3693750616382019,0.44508835463715046,front
0.8108069867557208,0.3128404360178113,0.36392541864473416,0.6793559852543692,0.9524036731550476,front
0.4477340960136186,0.8275835904237634,0.7982295913896356,0.3893250372791337,0.24362331014825356,left
0.8006633927750784,0.0018073697462234195,0.11771216993603828,0.9551659670947836,0.45840145764817,left
0.7779998082921434,0.022924223489148243,0.17902737269038616,0.3705442962174653,0.9305693346485536,front
0.5999165531558598,0.7961088437972672,0.7130913011074711,0.7902352198779878,0.23637983394385453,back
0.4087252965334027,0.33975314842517834,0.1032907336951302,0.7171170862633115,0.6156311670725949,left
0.1477933503894645,0.9674333675927154,0.3250959430342055,0.17182582177407157,0.6836971888973137,back
0.5352256141183139,0.07668554580287901,0.161483169430924,0.9624175331148479,0.6484031798823501,left
0.9048976362355361,0.47190562369867295,0.8128106838236915,0.2715814565224506,0.42627492283005275,right
0.3148887560700986,0.870957665613658,0.5594313777064527,0.632905617088901,0.2724700582370646,right
0.1970289861447294,0.6955207683319549,0.22758509864076126,0.7339336360600165,0.1069201306403672,left
0.5837312118291511,0.18277983948821142,0.7089536506155405,0.8872846572832795,0.598930071614237,front
0.7697384587234557,0.06706522089700784,0.11498308437370874,0.5552086965899755,0.18411425742069076,front
0.265012017962862,0.6930746610378459,0.012271648425359771,0.18071744169436432,0.6344802221048615,back
0.13031436423517306,0.9827585933818521,0.03310563193779814,0.2543926696849793,0.03427607767228802,back
0.6225801918102446,0.7721208923610322,0.518376718902031,0.978236825286265,0.21535673021770652,left
0.3736635371133765,0.3731782632853008,0.14130714929906918,0.0995982450717503,0.6377787897754885,left
0.9842949193246764,0.5324253426743206,0.8602893805652334,0.13960493333758095,0.37361493786167244,back
0.36591240898115207,0.09827068874273814,0.8912649768334653,0.2861608911204768,0.5545508124624264,left
0.7673320630047805,0.5886968955147268,0.9306904989622088,0.8457101968149326,0.3195442554577652,back
0.981917357634087,0.8617185602729845,0.009220601303637443,0.1866391060328334,0.8920896437940851,front
